,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ
2007-08-17,4.968621993451202,2.2628142378851646,7.584800990065429,5.755241613107863,10.084395167584795,4.422348739230112,4.25498579993822,0.812623102257332,-10.911685627222877,2.7830994368231723,2.22698184282285,2.412402133271693,1.7326066560825912
2007-08-20,-0.3114374974708882,-0.10498118085042532,-0.35514671130511805,-0.1922383028824005,-0.4383720807716688,-0.21858596331900385,-0.1942345391735294,-0.07648329455814021,-1.412828850831586,-0.013493459348456693,-0.10755329400416422,-0.111520027172089,-0.08922267874645778
2007-08-21,0.33871333941520876,0.16704131722326038,0.5542055648792324,0.4445184128186059,0.7617156124645836,0.3184267167428072,0.3133836826360361,0.051757793010695066,-1.1543030926655344,0.2242248236404269,0.15918910552134438,0.17887110462147565,0.126475142280078
2007-08-22,2.8360168532024868,1.281264518240166,4.323687628996924,3.2762995403582296,5.658519323813396,2.528523004462746,2.4195596218786672,0.4389533419319167,-7.584768353166524,1.6743294527031491,1.2850862776229581,1.361878503548098,0.9734619192395645
2007-08-23,-1.6218572845468497,-0.5003164258741095,-1.873518267238686,-1.029447217294146,-1.7685200722157872,-1.1940591401192788,-0.9900688370359962,-0.23021772134866023,2.152508282985786,-0.6855455799690684,-0.6630887691771856,-0.5059527051970093,-0.37736179513732526
2007-08-24,2.699371018701345,1.2510666881392911,4.2129573886298095,3.255332390810745,5.5598663156573425,2.4529148207950904,2.362875969177681,0.4020215377161923,-8.644709333260936,1.70655597337902,1.2462303746757668,1.3309788251152175,0.9450500536220423
2007-08-27,-2.5686974629858237,-1.0864152359320107,-3.705027523136696,-2.67077543191514,-4.688493830726812,-2.1950012861313857,-2.0580129772381297,-0.4139504257191552,4.777534824107444,-1.3358565767866597,-1.124596974320688,-1.1493871303820375,-0.8317666756003791
2007-08-28,-6.167799576537148,-2.6663258020009444,-9.049446530995615,-6.62854973478024,-11.615144743254533,-5.336325294877298,-5.0410530326144425,-0.9940464835408798,12.321653334456743,-3.295804007775467,-2.721772701564947,-2.8269455231635465,-2.040112455436797
2007-08-29,5.090817745129198,2.260767366404081,7.648252447570524,5.722355614128231,9.928552126721632,4.487495563850668,4.272112839834001,0.798169615916446,-12.413678071751448,2.9035917620055467,2.284871015040418,2.4003565206470174,1.7215020250845436
2007-08-30,-1.556574230686399,-0.5851321069244777,-2.0267970873362082,-1.3118719102452574,-2.4245718982144027,-1.2288710000891643,-1.1113228300611724,-0.2781255620020041,0.15378143284456947,-0.585623513916687,-0.6346386384453663,-0.6147429817684114,-0.458165096936469
2007-08-31,2.518946509576957,1.1355246117183662,3.8327765569186885,2.899454594147662,5.011831822091172,2.2423228988795176,2.1443936123993748,0.3908999722254541,-6.637780610082197,1.4791332658370082,1.139750223877133,1.2068463347766032,0.8630951171207814
2007-09-04,2.141659744981197,1.0215411942932464,3.4017523337194477,2.666803040953785,4.617745754227644,1.9661325953347262,1.9175951220249439,0.3391468454074414,-6.063393259178978,1.31599011240982,0.9851056338964049,1.0921670501988803,0.7776635974877129
2007-09-05,-2.7610731470906735,-1.1717416667097804,-3.9837848470697064,-2.8729429269979985,-5.078421730851274,-2.357089249664437,-2.215298961998584,-0.4555049421769835,4.55382845880235,-1.3988846851499246,-1.2027462592641995,-1.241384851703535,-0.9003198866652528
2007-09-06,0.4428320444435129,0.25468632388267437,0.8333230488903014,0.7338255204867064,1.2016231985521826,0.4668729543074806,0.4772343196458633,0.05357916471701367,-2.902407570190609,0.40644602097066856,0.23175001643327456,0.27432097482515605,0.18791640612056468
2007-09-07,-3.835583945930252,-1.7026461862193247,-5.778787088681604,-4.333745610197252,-7.4481966409060485,-3.393656163804264,-3.224790085845446,-0.580618485465428,10.601521273731557,-2.271346811055482,-1.7360874015165693,-1.8051307119097135,-1.2900068737525439
2007-09-10,-1.7162588786219202,-0.5698554544356111,-2.0571588753793613,-1.1956135461048338,-2.172299031629694,-1.28552528138205,-1.1043769460215782,-0.2810190162133732,0.6080739872748342,-0.6347611982485253,-0.6899966502195352,-0.5870484072196528,-0.44112440386192053
2007-09-11,2.5165833593560456,1.2146881818301631,4.062644024392057,3.224679486983542,5.472606199660583,2.3468676837621874,2.2888634998966513,0.3672980525950783,-9.231491587951774,1.6958758834629426,1.185246264561137,1.2961374510170474,0.9146406624378456
2007-09-12,-0.7372561930964399,-0.1548664871874088,-0.6401311594571485,-0.17084665193337273,-0.38347269493631475,-0.44606144224657956,-0.3174277100436124,-0.12608049294701795,-1.3981942213846683,-0.11264953264195385,-0.259010617755067,-0.14825928405821598,-0.12431520959496453
2007-09-13,0.982096213053265,0.5738187517852917,1.82389931562449,1.5951578462046117,2.794700096398535,1.0101786916556676,1.0547647071671888,0.17370377258122185,-3.24045385770841,0.6910516358808791,0.4780420186785489,0.6256372067068696,0.4406694736758494
2007-09-14,0.5196701383305532,0.1568070912933655,0.5948768887031907,0.3220624684161964,0.5389969246313209,0.3814567032774383,0.3127341132276218,0.06934358668336693,-0.9060425509354407,0.23234218852871766,0.21432268251032438,0.15749346233053535,0.11691992671589048
2007-09-17,-1.9865053619686095,-0.7827154592772232,-2.7256408082528183,-1.8683445822034537,-3.249927237749781,-1.6414757951354497,-1.4976161603632527,-0.30529789563415943,3.742117978762694,-1.005402066474296,-0.8588816179709661,-0.8202078608127547,-0.5958629403497518
2007-09-18,8.435053056898349,3.545265527244748,12.119944338281542,8.704209077820792,15.238487203844056,7.19178685997107,6.724652982133862,1.344905202493923,-16.232636803238535,4.411328217416755,3.694939266670828,3.7466294501550146,2.7102422256393726
2007-09-19,2.696460875865876,0.990852689523557,3.491120534880149,2.2430119834046938,3.996469904243042,2.1327331342949445,1.902011109620101,0.4354750046903356,-2.7391820135103995,1.1687060938297948,1.1240440142558932,1.0326880189007144,0.7621998751814777
2007-09-20,-2.4531089850247936,-0.9679727685314983,-3.3402984733503933,-2.2723036563074053,-4.067190583742986,-2.0070142131319284,-1.8401599078862727,-0.41044985438740794,2.6129307852795756,-1.107127672863274,-1.0372121377033727,-1.0186503366301574,-0.7473726366297259
2007-09-21,0.04527346664000373,0.1562559116997453,0.44653318138831355,0.5831936771287528,0.9054808991077672,0.2078427816639304,0.2795440480748915,-0.012155629621616336,-3.298342407544478,0.31358241868323383,0.08490139065497389,0.1773009865861679,0.11049461628381502
2007-09-24,-2.4644266511515878,-0.8450828741933887,-3.002641103377207,-1.7862347871715523,-3.320019661013424,-1.8599231345769214,-1.6230981817627392,-0.42921549604517506,-0.28797318500084934,-0.8477122739358183,-0.9824020893218746,-0.8773285890256386,-0.6614268348094293
2007-09-25,-1.3597972513558974,-0.42819091928674585,-1.552319116707706,-0.8386529185111904,-1.6009295108857988,-0.9803445763328669,-0.8285680763411245,-0.2405318220177871,-0.9488069331570772,-0.3940955356873857,-0.5251932194995854,-0.44023223121200145,-0.33778981078072007
2007-09-26,1.3106865797792406,0.5929155775814802,2.0126357684201857,1.5339939503751185,2.6008229029340595,1.1785847795645206,1.1244644744116017,0.1887499982656221,-4.373228798538202,0.8326412092933622,0.6043021968742623,0.6285459963464687,0.44603178971343677
2007-09-27,1.4510427463905042,0.6121241062042668,2.0985553755961415,1.516232032254183,2.6235429212406425,1.2453814625430744,1.1637303694048307,0.22263166226088515,-3.3552326911159827,0.7979557495248204,0.6427075604222916,0.6460476531433935,0.46516172623863056
2007-09-28,-1.641133479509957,-0.5948177093726843,-2.115753053351535,-1.351958164045196,-2.361493907079505,-1.2981167603503267,-1.1485130762202425,-0.2503657506910513,2.4353083307436942,-0.7585887542406166,-0.6915500008420195,-0.6171158051181578,-0.4531583222196411
2007-10-01,4.338294866799054,1.7140137550729693,5.95570839987654,4.085132690178571,7.140377121858494,3.5833616365675445,3.2750129854165344,0.6771629287190851,-7.608681535706274,2.1602362091626723,1.869970101456044,1.7979453753016486,1.3080309449179326
2007-10-02,1.3075871224488997,0.352452918982198,1.350632320534429,0.6058262107353473,1.148442481106707,0.8863734380568775,0.7006098797594239,0.21369274778323102,0.723929618930506,0.3597900196747259,0.4955019926827917,0.35218224515600277,0.27520224929105613
2007-10-03,-1.3321575312132596,-0.5111754742813512,-1.7816474717503232,-1.1882677673487247,-2.10949057711343,-1.0779226514666667,-0.9767721844890509,-0.2158548362391496,1.6312439414629605,-0.607735164883432,-0.5628916844103666,-0.535462073760212,-0.3928819920431071
2007-10-04,0.4797102928566206,0.20552499904607904,0.6939496797541687,0.5018135458208919,0.8995670741839086,0.4092605500979888,0.3869055300073641,0.08297954722446285,-0.5870699295020623,0.23034783128365288,0.20694360209674484,0.21841846728846587,0.15907489780064657
2007-10-05,3.6467979466598037,1.4777036034097617,5.11289057417131,3.583596655856875,6.21763806441079,3.060594109917325,2.8200084111180908,0.5595384650656631,-7.531064717201677,1.9121475944431703,1.5926088602763222,1.5530684569054278,1.1239270465161466
2007-10-08,-1.7626480579430448,-0.6599195142084078,-2.3025186792755576,-1.4954193361247088,-2.706602942908276,-1.3992132711989416,-1.2596024409522877,-0.298386691617772,1.1391674775641878,-0.7266792119195294,-0.7295109066967647,-0.690959437672757,-0.5116294770646409
2007-10-09,1.384706231878801,0.7409251092086937,2.4283686585999975,2.0460084022870246,3.460261300058122,1.3743541151867378,1.3846590281013615,0.20184544131220994,-6.171327461722774,1.0456166608187423,0.6794184506832284,0.7975376146548883,0.5571388580563669
2007-10-10,-0.9848915971731398,-0.3423238241217956,-1.2004095056494126,-0.7148942667645191,-1.3734184579806525,-0.7398578993673701,-0.6518976627240419,-0.18497151602316395,-0.8623326894259233,-0.29094634601799396,-0.38470576646592386,-0.35762647829449035,-0.27196963583921346
2007-10-11,-1.4665684059557034,-0.6110115196485751,-2.135320524870634,-1.5513084010672402,-2.5507090577768317,-1.2755475357752004,-1.1767546519964092,-0.18544861155956055,5.678059471471892,-0.9563293122705168,-0.6750427576646993,-0.639140120580952,-0.4520159985789101
2007-10-12,0.9171875194100322,0.46810844033403354,1.5635259454545003,1.2913537805037418,2.1281596594239063,0.8957014369277375,0.8841338081959392,0.11630964410876149,-4.806506709879757,0.7287998673509101,0.454015863756731,0.49975637186685135,0.34672464342222875
2007-10-15,-3.000864594606969,-1.1927214547058766,-4.129135666218697,-2.8394499942575906,-4.99766347314548,-2.4798407455914924,-2.2739005544947566,-0.47914419721979706,4.716883950456075,-1.461323051693643,-1.2884534828477618,-1.25327008794873,-0.9134460203680352
2007-10-16,-2.3005112616476686,-0.9487084145541902,-3.243674015238997,-2.2873746002518898,-4.064103884198896,-1.9306946118403103,-1.7972741889785306,-0.3821883385168385,3.2234417307671954,-1.1123001420412222,-0.989923993897374,-1.0025696636390693,-0.730471506807654
2007-10-17,0.026761354109922225,0.11537629371434761,0.3277189642853411,0.43441668292510377,0.6736771391751379,0.15108890230647054,0.20598536257148195,-0.01020318934435991,-2.4741595429795833,0.23303271320471275,0.0609322374041468,0.1311927663282823,0.08147667833350683
2007-10-18,-1.0113639242906731,-0.3862422905065821,-1.3241285784911483,-0.8629014142558297,-1.6265195691628838,-0.7988270879821008,-0.7289987128540235,-0.19081454298704634,-0.423360412510728,-0.34853114549268716,-0.40737641340112446,-0.4077232984230937,-0.3053667380441269
2007-10-19,-6.818626508699893,-2.9491807109835655,-10.04002048165158,-7.377039437364593,-12.801237444550837,-5.924520996098874,-5.588181788726506,-1.0627781206998772,15.838147452473494,-3.7935844569810064,-3.035416081995508,-3.122507643826674,-2.2451470823536317
2007-10-22,2.7305524327763404,0.9662462028507283,3.451395957919087,2.15274226853455,3.7942420080187267,2.128197743608038,1.8678840358755961,0.424118599032126,-3.2460506500951265,1.1953206663198068,1.1364682461747053,1.0004654706037623,0.7389305675199601
2007-10-23,1.1533761302705101,0.6540506015023512,2.149784994203164,1.8820668069040767,3.065912683862029,1.2083619359765558,1.2285580187798246,0.13494078611437174,-7.701240147403603,1.0631598115582723,0.6034349578534007,0.703103623639996,0.4810809504450834
2007-10-24,-1.6690252421317153,-0.5683406538367913,-2.03811984716642,-1.2156171984340525,-2.200350023485051,-1.2662832847737375,-1.0983985735267912,-0.2733509966561258,0.7975162152138087,-0.6387838393671749,-0.6762464213724447,-0.5873780671643887,-0.4395393986008435
2007-10-25,-0.5418992850911811,-0.1378314893896397,-0.53869257424366,-0.22140814558478816,-0.42367321438368694,-0.3585438493322469,-0.27647714574418614,-0.08761620292387425,-0.36490472924332207,-0.1403141252225107,-0.2029523621172151,-0.13625998790007943,-0.10763222322190795
2007-10-26,3.995769902539164,1.6425556110611619,5.631686976600867,3.9693227740992363,7.0083286971807315,3.356068469630123,3.117277385264306,0.6504624219193278,-6.33152945723409,1.9784586080524085,1.7270048410008527,1.7335920266590465,1.2606514638516055
2007-10-29,-0.40597327091196045,0.03350423614272929,-0.007820311803917832,0.39011384913542324,0.4795088533677494,-0.0884526515704372,0.041688868609352135,-0.10270748308468763,-4.551285164809768,0.2563454631165931,-0.07448502600698505,0.05237478810895548,0.009411138889840045
2007-10-30,-1.246000111215779,-0.6223604329053891,-2.0656645431387863,-1.6729350978743744,-2.8415662812404525,-1.1848165708626828,-1.1688059466721799,-0.18352196455152084,4.780289252489002,-0.8650228329368823,-0.5934577714685302,-0.6663087895542674,-0.4689528310985286
2007-10-31,2.5396267912143466,1.174218139756323,3.9472795802436482,3.0399827340176353,5.227135237218014,2.297979439975651,2.2146568219394243,0.3883791871773359,-7.475646889706194,1.5597929385930975,1.1641676168532353,1.250201942433564,0.8902196513511228
2007-11-01,-8.041480056480278,-3.276001377575986,-11.277638783682947,-7.908392864938373,-13.885831947873704,-6.736924364342285,-6.231384769481882,-1.2832515459553455,13.868091327127349,-4.04151361657281,-3.4830027709796125,-3.451179378444474,-2.506917810185621
2007-11-02,-0.8456322501155523,-0.21235403132439526,-0.7780238138917861,-0.2594326532352762,-0.7295730845398423,-0.5155253658519631,-0.40471299853699455,-0.19989978216374663,-4.443057013497407,0.043274470500010154,-0.270472038306687,-0.2172948026456759,-0.1857694290709756
2007-11-05,-2.1640596900195908,-0.8791644216981725,-3.0344770290016525,-2.127354035256036,-3.71239382699687,-1.8146436869344251,-1.6751179538743932,-0.3384578954956516,4.113246515790423,-1.1119655321960111,-0.9413296894596944,-0.9250543380138909,-0.6706614321001134
2007-11-06,2.759225779863202,1.2890926093235904,4.327279884857773,3.3571896139024777,5.756737077192314,2.514315133338947,2.4304587108586193,0.4182567363081026,-8.544777378591341,1.7302914814239365,1.2724617830055838,1.3733615242304809,0.9759518200945874
2007-11-07,-7.475597113451568,-3.2381303923538574,-10.983263222283588,-8.055249164070728,-14.121169184906048,-6.473618028770745,-6.120216288264046,-1.2072385339117613,14.883208544319718,-3.9946590929219363,-3.2995621340817918,-3.4341581598144995,-2.478243110243453
2007-11-08,2.0321294997745927,0.4611245123261598,1.808130101049011,0.5342228047953225,1.3420804805079696,1.2337079195524885,0.9152202961765954,0.4014991552435347,6.620776439625144,0.1426459965062441,0.6880716566287853,0.4551944306049295,0.3850805623124063
2007-11-09,-1.6987081810830882,-1.0514972945947276,-3.396690605087238,-3.0965519621953064,-5.067671646221662,-1.8775910452307591,-1.9600516131432084,-0.20311279643774063,12.38577873329539,-1.6834593879928332,-0.918530210372023,-1.1386625337602443,-0.7754963041948087
2007-11-12,-1.387994108086679,-0.8175018651874483,-2.6374971347230844,-2.3370192394734683,-3.924691635675099,-1.4664756203955702,-1.5188385792427508,-0.19704011579933217,7.616501718417627,-1.1845987534745017,-0.7127303202362164,-0.8857883903224727,-0.6124310399762024
2007-11-13,6.330115477576633,2.975956184509143,9.93947974155147,7.720222087455936,13.379441430161595,5.761896771611759,5.593047237577194,1.002153497803528,-17.293568977756156,3.8240722408713737,2.895670906428322,3.1775953038219242,2.266178345862176
2007-11-14,-1.743602593812648,-0.6748861884369853,-2.341305479275588,-1.568713856097303,-2.8065434883011204,-1.4129987512256552,-1.2860841668976855,-0.2894892816566799,1.798885022934661,-0.7759398308799906,-0.7339340326524381,-0.7084886523157776,-0.5207493955647494
2007-11-15,-3.284810783652824,-1.4765488668511824,-4.9782030513339075,-3.753320185266542,-6.522873705436858,-2.912851341555737,-2.785642023219279,-0.5196583984697472,7.992105749364373,-1.8818941066191857,-1.4776143727319264,-1.570096506692529,-1.125484303217528
2007-11-16,-1.3564002970515738,-0.2592266458638283,-1.0863179916939072,-0.1865119256445416,-0.5820522445750889,-0.774235616501614,-0.5304759197925187,-0.25837171783263796,-4.555955396641518,-0.05991522861420112,-0.44803696166113843,-0.24615901433867565,-0.217902957378331
2007-11-19,-4.837604560819212,-2.0144756594656044,-6.892428441617474,-4.909918035932648,-8.63647661923206,-4.09676239794908,-3.820849060360848,-0.7811696723087935,8.433404350458545,-2.460876201345397,-2.105036018647871,-2.128121831516581,-1.5434890380382522
2007-11-20,-0.005385001449273799,0.19580923284625978,0.5215061802886581,0.7394795582605248,1.2121522721498361,0.22390489150498316,0.3385952353120317,-0.004416367534756988,-3.1438138113253844,0.31594102168798033,0.07409357347753982,0.2275251503980948,0.14442510919172094
2007-11-21,-3.5914706398809306,-1.7533865084908973,-5.816456300520984,-4.629434777036592,-7.98597506152053,-3.346693532947999,-3.287157024114548,-0.5632530621143232,11.098557831879955,-2.2911551380498665,-1.6709419809281718,-1.8777128184062917,-1.3323554599347867
2007-11-23,4.58492090994877,1.9628736431299447,6.680864099365383,4.862242542906,8.508159740748344,3.9484538633002346,3.7161570063564695,0.7334944987856348,-9.205299971734455,2.442763512937307,2.02000896674786,2.0784712196878545,1.5005777911984832
2007-11-26,-6.191854910602332,-2.6277440703542343,-8.9429849995515,-6.455251728811347,-11.375068353633575,-5.292600867886547,-4.971593834494793,-1.0112222916699463,10.836201506635135,-3.1791076764343185,-2.7045937760739056,-2.78265638578387,-2.015827188643157
2007-11-27,1.7419541215507988,0.9983699301931908,3.223121880779763,2.8110445059297575,4.775613997361632,1.7988481477471558,1.85311845950952,0.26286369553927247,-8.20426080337114,1.3806690507315666,0.8730390011482517,1.081503016052017,0.75297497664335
2007-11-28,7.3964390287513595,3.3055067516935055,11.18522229485888,8.416245714667566,14.526913356553944,6.556763921132877,6.249947062461817,1.1394226768000646,-19.572824174687707,4.333290741395425,3.341944886488414,3.509202061329999,2.510308330371918
2007-11-29,-1.239795134472729,-0.3338896588555277,-1.2705088840384575,-0.5605459650190927,-1.1014885898903888,-0.833200795648924,-0.6600751087512641,-0.21326156314667455,-1.3367489747241177,-0.2971999990187135,-0.4620835704499394,-0.3349068024543777,-0.2640625341342345
2007-11-30,2.4723606640714477,1.0633806568966007,3.5611859137797577,2.5656709759003262,4.702418333377717,2.0945660165483893,1.9907195667049231,0.4576995617405644,-1.2646704249594851,1.0708533056830416,1.0466048636739798,1.134232001853434,0.8323557989118142
2007-12-03,-2.100379142487447,-0.8350666596024459,-2.9136795585595108,-2.0197652200094574,-3.464190279863589,-1.7529155277891089,-1.6011132661766663,-0.30919521432718877,4.893020562495828,-1.1300924164428598,-0.9206442191279739,-0.8742401741442716,-0.6313115767262681
2007-12-04,-2.3174131933014395,-0.958637021861511,-3.2840782402474633,-2.3271879343654396,-4.098846587696123,-1.9546916144944506,-1.8190482739979237,-0.3750494245882212,3.894531120194511,-1.1656442270176826,-1.0054199860250255,-1.0121420702707982,-0.7349140667241542
2007-12-05,3.7147177062051093,1.6825305017612178,5.671104890848586,4.302507278518216,7.443809889691365,3.3141878333406494,3.175185151359493,0.5790622202846961,-9.749270839550771,2.182909211077491,1.6819128258871388,1.7893292292885254,1.2795501141334344
2007-12-06,5.41594507375661,2.1181381315671897,7.357664735252079,4.991574610383742,8.810837071306537,4.43401957147596,4.043261200214811,0.8681729666579667,-7.79426002570005,2.5704778009366223,2.310084200912752,2.2222196647459658,1.6240190508188508
2007-12-07,-0.20236368113196704,-0.07862414022761294,-0.26373194887203627,-0.1711288933009158,-0.3411176222606692,-0.15784359043047475,-0.14627892346678173,-0.04362990196300784,-0.3954834983886977,-0.04953724730959025,-0.07811170846264272,-0.0838170328139369,-0.06380941616801929
2007-12-10,1.8778839014124733,0.8349018265789725,2.810917632297152,2.0967612317400177,3.6882141687186354,1.6469114348568643,1.5724077460280896,0.30913604423198593,-3.700806180087312,1.012455194703107,0.832664777584031,0.8883741900406807,0.6403536352991033
2007-12-11,-6.844278089656655,-2.9967630498034494,-10.170233496796502,-7.535114525883416,-13.082270801207507,-5.985171973010876,-5.670359725619129,-1.0718861316270043,16.128968491510395,-3.8430269476387693,-3.056792546548628,-3.1773235195087137,-2.2823276542058086
2007-12-12,1.4742233817123849,0.710351599564288,2.375627152898958,1.8830362095313093,3.1999560846573156,1.3726373721559175,1.338306896450892,0.21636449779889,-5.316976794708013,0.986679376411499,0.6930084680459789,0.758015384250891,0.5352717084407215
2007-12-13,-1.216606452407889,-0.37001889253313675,-1.3564254152718778,-0.7045936914998194,-1.3477500471187411,-0.8638841674106547,-0.7196750038767736,-0.21255545083272917,-0.8823193237547677,-0.3433170064239258,-0.46690240549407275,-0.37833130979940005,-0.2916609900412671
2007-12-14,-4.370980380047192,-1.7616442402365187,-6.0747365850803865,-4.220995960392369,-7.437026984377465,-3.636672904728269,-3.35238558857212,-0.7028774313267188,6.930354624783896,-2.14564187857586,-1.882259770416761,-1.8544245500784196,-1.350172423171641
2007-12-17,-3.421152946901147,-1.5701059655598262,-5.298020091363774,-4.067444475962252,-6.951110672558811,-3.090886928802057,-2.967854433438727,-0.5098730834883838,10.70497338167007,-2.137638939071059,-1.573427406977891,-1.6689062351287773,-1.186346209320877
2007-12-18,3.1533623030884796,1.1111766631827389,3.9819523858644135,2.480309484409876,4.339502816575401,2.458716924093037,2.1524425769607016,0.4799998278313809,-4.273216844818501,1.4132015576641397,1.3177023518016002,1.1487157844492668,0.8467896750266877
2007-12-19,-0.2946997088171145,-0.11411209527220692,-0.36784027707691336,-0.22693129046257882,-0.5178068681550574,-0.21820135426225817,-0.20630954367160992,-0.08088768912969665,-1.6343836865139123,-0.0006794050297072585,-0.10119094207347774,-0.12376399506545616,-0.09808585057604735
2007-12-20,2.265414078111332,0.8760322729805482,3.0888321296952257,2.1022996980468607,3.5657112091658107,1.871128093082444,1.689051821952953,0.32015097898725464,-5.72116072420026,1.2355121940909382,0.9933325431871994,0.9126110310856187,0.6583998600345202
2007-12-21,4.069313042780037,1.7646750076407711,6.007153703252384,4.424044564075822,7.663616216021223,3.5432504151158186,3.3441798871196355,0.6307730658882691,-9.732202517166511,2.285326543350836,1.8157370098342895,1.868436375843591,1.342231758415716
2007-12-24,2.261189958290203,0.9504672183957239,3.2438018797927,2.3262255139728882,4.0938895856551305,1.9239982749208593,1.8006709967186088,0.3667236732064021,-3.976941100789987,1.1573792666232499,0.9861034406085821,1.0052294588821011,0.7285453405868847
2007-12-26,0.578499547816095,0.2214082669960105,0.7831203210467649,0.5288766583969484,0.8956250252624588,0.4755250049411049,0.4275371778619173,0.08123838889414838,-1.458193170903958,0.31408173790514954,0.2531711508768134,0.23031071556531424,0.16626034464728942
