,FXE,EWJ,GLD,QQQ,SPY,SHV,GAF,DBA,USO,XBI,ILF,EPP,FEZ
2020-05-29,-581.3307733962527,-114.20121866395897,-459.001308789892,-71.23036503349645,-291.5055291460138,-324.42956902057784,-287.1070059517894,-127.64201114942146,-2932.4983617350103,38.61995543109159,-181.07686236383424,-111.20396449521257,-101.00542821048515
2020-06-01,448.4867851302125,174.99402080974323,602.1995173306564,403.6036754684244,736.3505117545187,362.28177463271226,354.1316523179461,78.74043741151084,-223.8948210908012,184.26227586626658,186.24192116981308,184.39637501442735,136.33160586659938
2020-06-02,666.1149284360463,272.9416356052327,932.1308164048784,652.4362438886371,1169.5937810956998,555.248595088554,545.9743356314561,113.41246234877539,-740.4509347858909,308.13735862238656,284.00960490237657,288.59184870851516,211.06526061599246
2020-06-03,1925.8332586966706,689.7726369172447,2410.395518600347,1486.4558314643912,2798.086745470824,1476.6082883420156,1426.6606209484619,351.46845600965713,763.4315502012358,641.9891028153044,767.171368844733,721.7523566325536,543.761711680535
2020-06-04,921.6311080029203,237.9558351570455,879.7013955094063,326.91768505214935,813.2293401878686,579.9626141276096,539.8029318707097,201.37883685392555,3745.3853539940783,30.185002710060306,309.0112178546611,242.35740691257178,202.13287152766432
2020-06-05,2874.9704379997984,1071.4442889092986,3731.550394268791,2405.75600100387,4400.974365673335,2268.5165655217033,2196.4722299540404,499.139016701991,-1029.3850699676982,1126.8248718925192,1179.1207277793226,1122.815596285368,834.7486021450022
2020-06-08,1776.7718096671101,637.399302565013,2232.1930811773614,1382.9677330467646,2579.0648158495096,1367.6606680607301,1318.951897900225,317.79668261967305,296.8454207521958,620.2762478265165,712.7996109518474,666.2668520043017,500.3979960541509
2020-06-09,-1375.123137816734,-473.0904340386138,-1669.2276510725828,-988.337207951672,-1877.9962570327268,-1031.965662839715,-989.7943114736022,-251.26878781739228,-852.0022986922423,-427.30510642363043,-540.3206687699087,-492.7952743345593,-373.9133930926592
2020-06-10,-2332.9612115284267,-721.8834517809801,-2603.3124693285663,-1355.415486618686,-2707.924675031163,-1648.1282006494062,-1556.3986852074113,-442.4462679311457,-3623.465040050791,-534.9441616277644,-874.9906970449166,-744.1581710285406,-579.4057977510244
2020-06-11,-5117.310820764878,-2053.108032711804,-7057.228421314725,-4865.753018846794,-8695.290931824587,-4224.845718575983,-4132.123878554886,-857.0920131856177,5900.166958782517,-2357.9785651176376,-2175.689817011059,-2164.452704424001,-1584.5129437023427
2020-06-12,1651.8650526295755,595.8200487063272,2085.3941537634287,1299.9415404515403,2415.377541216551,1276.3431630307148,1231.3524179545739,293.6924545085941,121.08497967773896,588.8333945421821,665.1569780161471,622.9659107544039,467.0678168917123
2020-06-15,1010.4112121317614,380.2235037862636,1345.4113334296717,892.4054474862976,1532.0608032706157,819.3392184455298,782.556443859591,147.774113484729,-2093.6959741169417,514.5820401196427,435.55870806666934,395.4446425924569,287.41366649317365
